Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Date L-1 Generated,WRS Path,WRS Row,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec
LT05_L1TP_090084_20061024_20161118_01_T1,LT50900842006297ASA00,2006/10/24,T1,2016/11/18, 090, 084,-34.60019,149.78001,-33.66289,149.01913,-33.94929,150.98752,-35.24,148.55461,-35.53174,150.55929
LE07_L1TP_090084_20061101_20170106_01_T1,LE70900842006305ASA00,2006/11/01,T1,2017/01/06, 090, 084,-34.61217,149.76749,-33.64071,148.96953,-33.94055,151.02815,-35.2689,148.48732,-35.57479,150.58737
LT05_L1TP_090084_20061109_20161117_01_T1,LT50900842006313ASA00,2006/11/09,T1,2016/11/17, 090, 084,-34.6001,149.77,-33.6628,149.00912,-33.9492,150.97751,-35.23991,148.54461,-35.53165,150.54928
LE07_L1TP_090084_20061117_20170106_01_T1,LE70900842006321ASN00,2006/11/17,T1,2017/01/06, 090, 084,-34.5758,149.6605,-33.6067,148.8622,-33.9068,150.9202,-35.2343,148.38,-35.5407,150.4794
LT05_L1TP_090084_20061125_20161118_01_T1,LT50900842006329ASA00,2006/11/25,T1,2016/11/18, 090, 084,-34.60055,149.75874,-33.66325,148.99786,-33.94965,150.96626,-35.24036,148.53334,-35.5321,150.53802
LE07_L1TP_090084_20061203_20170106_01_T1,LE70900842006337ASN00,2006/12/03,T1,2017/01/06, 090, 084,-34.5805,149.6544,-33.6097,148.8567,-33.9102,150.9154,-35.2373,148.3737,-35.5439,150.4738
LT05_L1GS_090084_20061211_20161117_01_T2,LT50900842006345ASA00,2006/12/11,T2,2016/11/17, 090, 084,-34.59712,149.74575,-33.65983,148.98489,-33.94621,150.95322,-35.23694,148.5204,-35.52867,150.52501
LE07_L1TP_090084_20061219_20170105_01_T1,LE70900842006353ASN00,2006/12/19,T1,2017/01/05, 090, 084,-34.5875,149.6605,-33.6166,148.8616,-33.9174,150.9209,-35.2443,148.3798,-35.5513,150.4805
LT05_L1TP_090084_20061227_20161117_01_T1,LT50900842006361ASA00,2006/12/27,T1,2016/11/17, 090, 084,-34.5974,149.7327,-33.66011,148.97184,-33.94649,150.94017,-35.23721,148.50735,-35.52895,150.51196
LE07_L1TP_090084_20070104_20170105_01_T1,LE70900842007004ASN00,2007/01/04,T1,2017/01/05, 090, 084,-34.5967,149.6785,-33.6257,148.8805,-33.9265,150.94,-35.2531,148.3972,-35.5602,150.498
LT05_L1TP_090084_20070112_20161117_01_T1,LT50900842007012ASA00,2007/01/12,T1,2016/11/17, 090, 084,-34.58757,149.72246,-33.65029,148.96167,-33.93664,150.92978,-35.22741,148.49727,-35.51911,150.50164
LT05_L1TP_090084_20070128_20161117_01_T1,LT50900842007028ASA00,2007/01/28,T1,2016/11/17, 090, 084,-34.58585,149.7156,-33.64857,148.95482,-33.93492,150.9229,-35.22569,148.49043,-35.51738,150.49477
LE07_L1TP_090084_20070205_20170104_01_T1,LE70900842007036ASN00,2007/02/05,T1,2017/01/04, 090, 084,-34.6187,149.6842,-33.649,148.8859,-33.9496,150.9448,-35.277,148.4028,-35.5838,150.5031
LT05_L1TP_090084_20070213_20161116_01_T1,LT50900842007044ASA00,2007/02/13,T1,2016/11/16, 090, 084,-34.58664,149.71435,-33.64936,148.95356,-33.93571,150.92166,-35.22648,148.48917,-35.51817,150.49352
LE07_L1TP_090084_20070221_20170105_01_T1,LE70900842007052ASN00,2007/02/21,T1,2017/01/05, 090, 084,-34.6296,149.6797,-33.66,148.881,-33.9604,150.9398,-35.2885,148.3989,-35.595,150.4991
LT05_L1TP_090084_20070301_20161116_01_T1,LT50900842007060ASA00,2007/03/01,T1,2016/11/16, 090, 084,-34.59083,149.7156,-33.65355,148.95479,-33.93991,150.92297,-35.23066,148.49035,-35.52237,150.49481
LE07_L1TP_090084_20070309_20170104_01_T1,LE70900842007068ASN00,2007/03/09,T1,2017/01/04, 090, 084,-34.6397,149.6795,-33.6713,148.8809,-33.9714,150.9402,-35.2995,148.3983,-35.6057,150.4992
LT05_L1TP_090084_20070317_20161116_01_T1,LT50900842007076ASA00,2007/03/17,T1,2016/11/16, 090, 084,-34.58988,149.71828,-33.6526,148.95747,-33.93896,150.92564,-35.22971,148.49305,-35.52142,150.49748
LE07_L1TP_090084_20070325_20170104_01_T1,LE70900842007084ASA00,2007/03/25,T1,2017/01/04, 090, 084,-34.61438,149.79475,-33.64395,148.99576,-33.943,151.05539,-35.27197,148.51483,-35.57712,150.61594
LT05_L1TP_090084_20070402_20161116_01_T1,LT50900842007092ASA00,2007/04/02,T1,2016/11/16, 090, 084,-34.58954,149.721,-33.65226,148.96019,-33.93862,150.92835,-35.22937,148.49577,-35.52108,150.5002
LE07_L1TP_090084_20070410_20170104_01_T1,LE70900842007100ASN00,2007/04/10,T1,2017/01/04, 090, 084,-34.6534,149.6942,-33.7007,148.8892,-34.0003,150.9508,-35.298,148.4171,-35.6036,150.5195
LT05_L1TP_090084_20070418_20161115_01_T1,LT50900842007108ASA00,2007/04/18,T1,2016/11/15, 090, 084,-34.59126,149.72615,-33.65398,148.96533,-33.94034,150.93353,-35.23109,148.5009,-35.5228,150.50536
LE07_L1GT_090084_20070426_20170103_01_T2,LE70900842007116ASA00,2007/04/26,T2,2017/01/03, 090, 084,-34.61483,149.80482,-33.66276,148.99973,-33.9615,151.06081,-35.26104,148.52814,-35.56586,150.62993
LT05_L1TP_090084_20070504_20161115_01_T1,LT50900842007124ASA00,2007/05/04,T1,2016/11/15, 090, 084,-34.59797,149.73719,-33.66068,148.97632,-33.94706,150.94467,-35.23778,148.51183,-35.52952,150.51645
LE07_L1TP_090084_20070512_20170103_01_T1,LE70900842007132ASN00,2007/05/12,T1,2017/01/03, 090, 084,-34.6553,149.7281,-33.7019,148.9232,-34.0006,150.9848,-35.2991,148.453,-35.6037,150.5553
LT05_L1TP_090084_20070520_20161115_01_T1,LT50900842007140ASA00,2007/05/20,T1,2016/11/15, 090, 084,-34.59483,149.76266,-33.65754,149.00182,-33.94392,150.97009,-35.23465,148.53735,-35.52637,150.5419
LE07_L1TP_090084_20070528_20170103_01_T1,LE70900842007148ASA00,2007/05/28,T1,2017/01/03, 090, 084,-34.61505,149.83789,-33.66179,149.03519,-33.9604,151.09506,-35.2586,148.56311,-35.56311,150.66362
LE07_L1TP_090084_20070613_20170102_01_T1,LE70900842007164ASN00,2007/06/13,T1,2017/01/02, 090, 084,-34.6454,149.7495,-33.6936,148.9441,-33.9913,151.0044,-35.2912,148.4738,-35.5948,150.5748
LT05_L1TP_090084_20070621_20161112_01_T1,LT50900842007172ASA00,2007/06/21,T1,2016/11/12, 090, 084,-34.61115,149.84464,-33.67384,149.08368,-33.96027,151.05232,-35.25093,148.61907,-35.54271,150.62401
LE07_L1TP_090084_20070629_20170103_01_T1,LE70900842007180ASA00,2007/06/29,T1,2017/01/03, 090, 084,-34.61497,149.81755,-33.65997,149.01428,-33.95842,151.07362,-35.25755,148.54257,-35.56204,150.64256
LT05_L1TP_090084_20070707_20161112_01_T1,LT50900842007188ASA00,2007/07/07,T1,2016/11/12, 090, 084,-34.62118,149.86421,-33.68385,149.10318,-33.97032,151.07204,-35.26094,148.63848,-35.55276,150.64366
LE07_L1TP_090084_20070715_20170102_01_T1,LE70900842007196ASN00,2007/07/15,T1,2017/01/02, 090, 084,-34.6264,149.7454,-33.6728,148.941,-33.9698,151.0015,-35.2698,148.4708,-35.5727,150.572
LT05_L1TP_090084_20070723_20161112_01_T1,LT50900842007204ASA00,2007/07/23,T1,2016/11/12, 090, 084,-34.62103,149.8661,-33.6837,149.10507,-33.97017,151.07393,-35.26079,148.64037,-35.55261,150.64555
LE07_L1TP_090084_20070731_20170102_01_T1,LE70900842007212ASN00,2007/07/31,T1,2017/01/02, 090, 084,-34.6147,149.7483,-33.6605,148.9435,-33.9574,151.0045,-35.2579,148.474,-35.5609,150.5757
LT05_L1TP_090084_20070808_20161111_01_T1,LT50900842007220ASA00,2007/08/08,T1,2016/11/11, 090, 084,-34.61887,149.87065,-33.68155,149.10964,-33.968,151.07845,-35.25863,148.64496,-35.55044,150.65008
LE07_L1TP_090084_20070816_20170102_01_T1,LE70900842007228ASA00,2007/08/16,T1,2017/01/02, 090, 084,-34.61547,149.82358,-33.66138,149.01944,-33.96012,151.08049,-35.25827,148.54782,-35.56297,150.64957
LT05_L1TP_090084_20070824_20161112_01_T1,LT50900842007236ASA00,2007/08/24,T1,2016/11/12, 090, 084,-34.62108,149.87811,-33.68375,149.11708,-33.97022,151.08594,-35.26084,148.65238,-35.55266,150.65756
LE07_L1TP_090084_20070901_20170101_01_T1,LE70900842007244ASN00,2007/09/01,T1,2017/01/01, 090, 084,-34.5925,149.755,-33.6388,148.9497,-33.9359,151.0102,-35.2363,148.4804,-35.5395,150.5816
LT05_L1TP_090084_20070909_20161111_01_T1,LT50900842007252ASA00,2007/09/09,T1,2016/11/11, 090, 084,-34.62048,149.87171,-33.68315,149.11069,-33.96962,151.07953,-35.26024,148.64599,-35.55206,150.65115
LE07_L1TP_090084_20070917_20170102_01_T1,LE70900842007260ASN00,2007/09/17,T1,2017/01/02, 090, 084,-34.5836,149.748,-33.6304,148.9429,-33.9277,151.0025,-35.2281,148.473,-35.5313,150.5732
LT05_L1TP_090084_20070925_20161111_01_T1,LT50900842007268ASA00,2007/09/25,T1,2016/11/11, 090, 084,-34.61841,149.86404,-33.68109,149.10303,-33.96754,151.07183,-35.25818,148.63835,-35.54998,150.64347
LE07_L1TP_090084_20071019_20170102_01_T1,LE70900842007292ASN00,2007/10/19,T1,2017/01/02, 090, 084,-34.569,149.7009,-33.6145,148.8989,-33.9137,150.957,-35.2116,148.4263,-35.5168,150.525
LE07_L1TP_090084_20071104_20170101_01_T1,LE70900842007308ASN00,2007/11/04,T1,2017/01/01, 090, 084,-34.5687,149.6755,-33.6144,148.873,-33.9139,150.9306,-35.2129,148.4002,-35.5185,150.4984
LE07_L1TP_090084_20071120_20170101_01_T1,LE70900842007324ASN00,2007/11/20,T1,2017/01/01, 090, 084,-34.5715,149.6552,-33.6162,148.8527,-33.9161,150.9108,-35.2135,148.3804,-35.5195,150.4791
LE07_L1TP_090084_20071206_20161231_01_T1,LE70900842007340ASN00,2007/12/06,T1,2016/12/31, 090, 084,-34.5777,149.6424,-33.6216,148.8396,-33.922,150.8986,-35.2183,148.3667,-35.5247,150.4663
LE07_L1TP_090084_20071222_20161231_01_T1,LE70900842007356ASN00,2007/12/22,T1,2016/12/31, 090, 084,-34.5867,149.6371,-33.6327,148.8339,-33.9334,150.8939,-35.2297,148.3602,-35.5364,150.4608
LE07_L1TP_090084_20080107_20161231_01_T1,LE70900842008007ASN00,2008/01/07,T1,2016/12/31, 090, 084,-34.5977,149.6397,-33.6428,148.8363,-33.9436,150.8966,-35.2398,148.3625,-35.5466,150.4633
LT05_L1TP_090084_20080115_20161102_01_T1,LT50900842008015ASA01,2008/01/15,T1,2016/11/02, 090, 084,-34.62981,149.91346,-33.69247,149.15237,-33.97896,151.12142,-35.26955,148.68759,-35.5614,150.69298
LE07_L1TP_090084_20080123_20161230_01_T1,LE70900842008023ASN00,2008/01/23,T1,2016/12/30, 090, 084,-34.6101,149.6493,-33.6533,148.8473,-33.9541,150.907,-35.2501,148.3736,-35.5568,150.4739
LE07_L1GT_090084_20080208_20161230_01_T2,LE70900842008039ASN00,2008/02/08,T2,2016/12/30, 090, 084,-34.6232,149.6655,-33.6673,148.8628,-33.9677,150.922,-35.2644,148.3889,-35.571,150.4887
LT05_L1TP_090084_20080216_20161101_01_T1,LT50900842008047ASA00,2008/02/16,T1,2016/11/01, 090, 084,-34.62358,149.90252,-33.68625,149.14147,-33.97272,151.11039,-35.26333,148.67675,-35.55516,150.68199
LE07_L1TP_090084_20080224_20161230_01_T1,LE70900842008055ASA00,2008/02/24,T1,2016/12/30, 090, 084,-34.61548,149.8222,-33.66059,149.01862,-33.95915,151.07747,-35.25744,148.54723,-35.56204,150.64671
LT05_L1TP_090084_20080303_20161101_01_T1,LT50900842008063ASA00,2008/03/03,T1,2016/11/01, 090, 084,-34.62487,149.89078,-33.68754,149.12972,-33.97401,151.09867,-35.26462,148.66499,-35.55645,150.67026
LE07_L1TP_090084_20080311_20161230_01_T1,LE70900842008071ASN00,2008/03/11,T1,2016/12/30, 090, 084,-34.6469,149.7093,-33.6931,148.9057,-33.9929,150.9655,-35.2901,148.4323,-35.596,150.5328
LT05_L1TP_090084_20080319_20161101_01_T1,LT50900842008079ASA00,2008/03/19,T1,2016/11/01, 090, 084,-34.61733,149.88125,-33.68001,149.12025,-33.96646,151.08902,-35.2571,148.65558,-35.5489,150.66067
LE07_L1TP_090084_20080327_20161230_01_T1,LE70900842008087ASN00,2008/03/27,T1,2016/12/30, 090, 084,-34.6556,149.6988,-33.7024,148.8948,-34.0019,150.9557,-35.2993,148.4216,-35.6048,150.5233
LE07_L1TP_090084_20080412_20161229_01_T1,LE70900842008103ASN00,2008/04/12,T1,2016/12/29, 090, 084,-34.6612,149.6938,-33.707,148.8888,-34.0061,150.9507,-35.3045,148.4169,-35.6096,150.5196
LE07_L1TP_090084_20080428_20161229_01_T1,LE70900842008119ASA00,2008/04/28,T1,2016/12/29, 090, 084,-34.61602,149.80272,-33.66186,148.99896,-33.96046,151.06024,-35.25853,148.52669,-35.5631,150.62865
LE07_L1TP_090084_20080514_20161229_01_T1,LE70900842008135ASN00,2008/05/14,T1,2016/12/29, 090, 084,-34.6623,149.6997,-33.7078,148.8939,-34.0058,150.9559,-35.3052,148.4229,-35.6092,150.5256
LE07_L1TP_090084_20080530_20161229_01_T1,LE70900842008151ASN00,2008/05/30,T1,2016/12/29, 090, 084,-34.6569,149.7092,-33.7047,148.9038,-34.0022,150.965,-35.3021,148.4338,-35.6055,150.5357
LE07_L1GT_090084_20080615_20161228_01_T2,LE70900842008167ASN00,2008/06/15,T2,2016/12/28, 090, 084,-34.6491,149.7262,-33.6965,148.9198,-33.9934,150.9801,-35.2944,148.4501,-35.5972,150.5513
LE07_L1TP_090084_20080701_20161228_01_T1,LE70900842008183ASN00,2008/07/01,T1,2016/12/28, 090, 084,-34.6384,149.7458,-33.6855,148.9405,-33.9822,151.0006,-35.2832,148.4706,-35.5858,150.5715
LE07_L1TP_090084_20080717_20161225_01_T1,LE70900842008199ASN00,2008/07/17,T1,2016/12/25, 090, 084,-34.6255,149.7662,-33.6728,148.9611,-33.9694,151.0217,-35.2704,148.4928,-35.5729,150.5941
LE07_L1TP_090084_20080802_20161225_01_T1,LE70900842008215ASN00,2008/08/02,T1,2016/12/25, 090, 084,-34.6128,149.7667,-33.6588,148.961,-33.9553,151.0221,-35.2566,148.492,-35.5592,150.5938
LE07_L1TP_090084_20080818_20161225_01_T1,LE70900842008231ASN00,2008/08/18,T1,2016/12/25, 090, 084,-34.5995,149.7547,-33.6474,148.9484,-33.944,151.0096,-35.2446,148.4796,-35.5473,150.5815
LE07_L1GT_090084_20080903_20161225_01_T2,LE70900842008247ASA00,2008/09/03,T2,2016/12/25, 090, 084,-34.61701,149.82829,-33.66384,149.02336,-33.96213,151.08424,-35.26106,148.5522,-35.56529,150.65376
LE07_L1TP_090084_20080919_20161224_01_T1,LE70900842008263ASN00,2008/09/19,T1,2016/12/24, 090, 084,-34.578,149.7266,-33.6245,148.9225,-33.9214,150.9818,-35.2217,148.4523,-35.5245,150.5522
LT05_L1TP_090084_20080927_20161029_01_T1,LT50900842008271ASA00,2008/09/27,T1,2016/10/29, 090, 084,-34.61828,149.84824,-33.68096,149.08723,-33.96741,151.05603,-35.25805,148.62255,-35.54985,150.62767
LE07_L1TP_090084_20081005_20161224_01_T1,LE70900842008279ASN00,2008/10/05,T1,2016/12/24, 090, 084,-34.5712,149.7103,-33.6196,148.9061,-33.9167,150.9645,-35.2162,148.4361,-35.5193,150.5351
LE07_L1TP_090084_20081021_20161224_01_T1,LE70900842008295ASN00,2008/10/21,T1,2016/12/24, 090, 084,-34.5614,149.6826,-33.6069,148.8805,-33.9067,150.9384,-35.2038,148.4077,-35.5095,150.5061
LT05_L1TP_090084_20081029_20161029_01_T1,LT50900842008303ASA00,2008/10/29,T1,2016/10/29, 090, 084,-34.61395,149.84255,-33.67663,149.08157,-33.96307,151.05027,-35.25373,148.61693,-35.54552,150.62194
LE07_L1TP_090084_20081106_20161224_01_T1,LE70900842008311ASN00,2008/11/06,T1,2016/12/24, 090, 084,-34.5618,149.6657,-33.6049,148.864,-33.905,150.9215,-35.2026,148.3919,-35.5087,150.4899
LT05_L1TP_090084_20081114_20161028_01_T1,LT50900842008319ASA00,2008/11/14,T1,2016/10/28, 090, 084,-34.61147,149.8255,-33.67416,149.06454,-33.96059,151.03318,-35.25125,148.59992,-35.54304,150.60487
LE07_L1GT_090084_20081122_20161224_01_T2,LE70900842008327ASN00,2008/11/22,T2,2016/12/24, 090, 084,-34.5658,149.6548,-33.6118,148.8527,-33.9124,150.9106,-35.2089,148.3786,-35.5156,150.4771
LT05_L1TP_090084_20081130_20161028_01_T1,LT50900842008335HOA01,2008/11/30,T1,2016/10/28, 090, 084,-34.60606,149.81267,-33.66876,149.05175,-33.95517,151.02027,-35.24585,148.58718,-35.53762,150.592
LE07_L1TP_090084_20081208_20161223_01_T1,LE70900842008343ASN00,2008/12/08,T1,2016/12/23, 090, 084,-34.5732,149.6509,-33.6171,148.8484,-33.9182,150.9072,-35.214,148.3748,-35.5212,150.4742
LT05_L1TP_090084_20081216_20161028_01_T1,LT50900842008351ASA00,2008/12/16,T1,2016/10/28, 090, 084,-34.60548,149.8075,-33.66818,149.04658,-33.95459,151.01509,-35.24528,148.58202,-35.53704,150.58682
LE07_L1TP_090084_20081224_20161223_01_T1,LE70900842008359ASN00,2008/12/24,T1,2016/12/23, 090, 084,-34.5839,149.6537,-33.6275,148.8513,-33.929,150.911,-35.224,148.3771,-35.5315,150.4773
LT05_L1TP_090084_20090101_20161028_01_T1,LT50900842009001ASA00,2009/01/01,T1,2016/10/28, 090, 084,-34.6085,149.81232,-33.67119,149.05138,-33.95761,151.01996,-35.24829,148.58679,-35.54006,150.59167
LE07_L1TP_090084_20090109_20161223_01_T1,LE70900842009009ASN00,2009/01/09,T1,2016/12/23, 090, 084,-34.61245,149.81557,-33.65956,149.01056,-33.95945,151.0713,-35.25672,148.53853,-35.56252,150.63994
LT05_L1TP_090084_20090117_20161028_01_T1,LT50900842009017ASA00,2009/01/17,T1,2016/10/28, 090, 084,-34.61135,149.8153,-33.67404,149.05434,-33.96047,151.02298,-35.25113,148.58973,-35.54292,150.59467
LE07_L1TP_090084_20090125_20161222_01_T1,LE70900842009025ASN00,2009/01/25,T1,2016/12/22, 090, 084,-34.61264,149.83253,-33.65739,149.02916,-33.95708,151.08922,-35.25431,148.55655,-35.55995,150.65723
LT05_L1TP_090084_20090202_20161028_01_T1,LT50900842009033ASA02,2009/02/02,T1,2016/10/28, 090, 084,-34.60493,149.8145,-33.66763,149.05359,-33.95404,151.02208,-35.24473,148.58903,-35.53649,150.59382
LE07_L1TP_090084_20090210_20161223_01_T1,LE70900842009041ASN00,2009/02/10,T1,2016/12/23, 090, 084,-34.61267,149.83762,-33.65913,149.03415,-33.95847,151.09357,-35.2561,148.56161,-35.56153,150.66162
LT05_L1TP_090084_20090218_20161027_01_T1,LT50900842009049ASA00,2009/02/18,T1,2016/10/27, 090, 084,-34.60893,149.81064,-33.67162,149.0497,-33.95804,151.01828,-35.24872,148.5851,-35.54049,150.58999
LE07_L1TP_090084_20090226_20161222_01_T1,LE70900842009057ASN00,2009/02/26,T1,2016/12/22, 090, 084,-34.61343,149.82489,-33.65762,149.02187,-33.95683,151.08076,-35.25508,148.5497,-35.56031,150.64923
LT05_L1TP_090084_20090306_20161027_01_T1,LT50900842009065ASA00,2009/03/06,T1,2016/10/27, 090, 084,-34.60562,149.80755,-33.66832,149.04663,-33.95473,151.01514,-35.24542,148.58207,-35.53718,150.58687
LE07_L1TP_090084_20090314_20161222_01_T1,LE70900842009073ASN00,2009/03/14,T1,2016/12/22, 090, 084,-34.61377,149.81282,-33.65803,149.0103,-33.95705,151.06947,-35.25549,148.53784,-35.56061,150.63766
LE07_L1TP_090084_20090330_20161220_01_T1,LE70900842009089ASN00,2009/03/30,T1,2016/12/20, 090, 084,-34.61388,149.80028,-33.65992,148.99652,-33.95908,151.05655,-35.25725,148.52446,-35.56245,150.6252
LT05_L1TP_090084_20090407_20161026_01_T1,LT50900842009097ASA00,2009/04/07,T1,2016/10/27, 090, 084,-34.60321,149.80128,-33.66591,149.04038,-33.95231,151.00884,-35.24301,148.57584,-35.53477,150.58059
LE07_L1TP_090084_20090415_20161220_01_T1,LE70900842009105ASN00,2009/04/15,T1,2016/12/20, 090, 084,-34.61396,149.79015,-33.66012,148.98576,-33.95937,151.04666,-35.25676,148.51427,-35.56199,150.61584
LT05_L1TP_090084_20090423_20161026_01_T1,LT50900842009113ASA00,2009/04/23,T1,2016/10/26, 090, 084,-34.60328,149.80327,-33.66598,149.04237,-33.95238,151.01083,-35.24308,148.57782,-35.53484,150.58258
LE07_L1TP_090084_20090501_20161220_01_T1,LE70900842009121ASN00,2009/05/01,T1,2016/12/20, 090, 084,-34.61472,149.78262,-33.6595,148.97859,-33.95866,151.03978,-35.25632,148.50598,-35.56149,150.60783
LT05_L1TP_090084_20090509_20161026_01_T1,LT50900842009129ASA00,2009/05/09,T1,2016/10/26, 090, 084,-34.60779,149.80188,-33.67048,149.04095,-33.9569,151.00951,-35.24758,148.57636,-35.53935,150.58122
LE07_L1TP_090084_20090517_20161220_01_T1,LE70900842009137ASA00,2009/05/17,T1,2016/12/20, 090, 084,-34.61443,149.77786,-33.6609,148.97432,-33.96001,151.03508,-35.25783,148.50211,-35.56283,150.60353
LE07_L1GT_090084_20090602_20161220_01_T2,LE70900842009153ASA00,2009/06/02,T2,2016/12/20, 090, 084,-34.61422,149.7798,-33.65956,148.9763,-33.9585,151.03615,-35.25657,148.50401,-35.56154,150.60448
LE07_L1TP_090084_20090618_20161220_01_T1,LE70900842009169ASN00,2009/06/18,T1,2016/12/20, 090, 084,-34.61453,149.78738,-33.66038,148.98357,-33.9593,151.04276,-35.25694,148.51221,-35.56174,150.61203
LT05_L1TP_090084_20090626_20161024_01_T1,LT50900842009177ASA00,2009/06/26,T1,2016/10/24, 090, 084,-34.60134,149.79683,-33.66404,149.03594,-33.95044,151.00436,-35.24115,148.57142,-35.53289,150.57612
LE07_L1TP_090084_20090704_20161219_01_T1,LE70900842009185ASA00,2009/07/04,T1,2016/12/19, 090, 084,-34.61443,149.80019,-33.65852,148.99663,-33.95724,151.05579,-35.25654,148.52542,-35.56134,150.62524
LT05_L1TP_090084_20090712_20161024_01_T1,LT50900842009193ASA00,2009/07/12,T1,2016/10/24, 090, 084,-34.60097,149.79456,-33.66367,149.03367,-33.95007,151.00208,-35.24078,148.56915,-35.53252,150.57385
LE07_L1TP_090084_20090720_20161220_01_T1,LE70900842009201ASN00,2009/07/20,T1,2016/12/20, 090, 084,-34.61463,149.81523,-33.66257,149.01161,-33.96138,151.07155,-35.25957,148.53935,-35.56441,150.63995
LT05_L1TP_090084_20090728_20161023_01_T1,LT50900842009209ASA00,2009/07/28,T1,2016/10/23, 090, 084,-34.60376,149.79568,-33.66646,149.03477,-33.95287,151.00325,-35.24356,148.57023,-35.53532,150.57499
LE07_L1TP_090084_20090805_20161220_01_T1,LE70900842009217ASA00,2009/08/05,T1,2016/12/20, 090, 084,-34.61463,149.83487,-33.65959,149.03142,-33.95847,151.0921,-35.25652,148.5593,-35.56144,150.66066
LE07_L1TP_090084_20090821_20161219_01_T1,LE70900842009233ASN00,2009/08/21,T1,2016/12/19, 090, 084,-34.61514,149.83531,-33.65888,149.03108,-33.95776,151.09225,-35.25594,148.55945,-35.56087,150.66129
LT05_L1TP_090084_20090829_20161022_01_T1,LT50900842009241ASA00,2009/08/29,T1,2016/10/22, 090, 084,-34.60743,149.79743,-33.67012,149.0365,-33.95654,151.00505,-35.24722,148.57192,-35.53899,150.57677
LE07_L1GT_090084_20090906_20161218_01_T2,LE70900842009249ASA00,2009/09/06,T2,2016/12/18, 090, 084,-34.61523,149.82379,-33.66235,149.01953,-33.96116,151.08038,-35.25922,148.5475,-35.56401,150.64902
LT05_L1TP_090084_20090914_20161020_01_T1,LT50900842009257ASA00,2009/09/14,T1,2016/10/20, 090, 084,-34.60585,149.79743,-33.66855,149.03651,-33.95496,151.00503,-35.24565,148.57194,-35.53741,150.57676
LE07_L1GT_090084_20090922_20161217_01_T2,LE70900842009265ASN00,2009/09/22,T2,2016/12/17, 090, 084,-34.61537,149.81378,-33.66107,149.01001,-33.95956,151.06995,-35.25832,148.53854,-35.56289,150.63908
LT05_L1TP_090084_20090930_20161019_01_T1,LT50900842009273ASA00,2009/09/30,T1,2016/10/19, 090, 084,-34.60781,149.79724,-33.6705,149.03631,-33.95692,151.00487,-35.2476,148.57172,-35.53937,150.57658
LE07_L1TP_090084_20091008_20161219_01_T1,LE70900842009281ASN00,2009/10/08,T1,2016/12/19, 090, 084,-34.61106,149.80154,-33.65572,148.99901,-33.95596,151.05856,-35.2527,148.52534,-35.55891,150.62549
LT05_L1TP_090084_20091016_20161024_01_T1,LT50900842009289ASA00,2009/10/16,T1,2016/10/24, 090, 084,-34.60373,149.79993,-33.66643,149.03902,-33.95283,151.0075,-35.24353,148.57448,-35.53529,150.57924
LE07_L1GT_090084_20091024_20161217_01_T2,LE70900842009297ASN00,2009/10/24,T2,2016/12/17, 090, 084,-34.61036,149.79744,-33.65431,148.99573,-33.95437,151.05443,-35.25084,148.52338,-35.55688,150.62265
LT05_L1TP_090084_20091101_20161018_01_T1,LT50900842009305ASA00,2009/11/01,T1,2016/10/18, 090, 084,-34.60336,149.80423,-33.66606,149.04333,-33.95246,151.01179,-35.24316,148.57878,-35.53492,150.58354
LE07_L1TP_090084_20091109_20161219_01_T1,LE70900842009313ASN00,2009/11/09,T1,2016/12/19, 090, 084,-34.61103,149.79984,-33.65776,148.99776,-33.95779,151.05643,-35.25401,148.52423,-35.55993,150.62354
LE07_L1TP_090084_20091125_20161217_01_T1,LE70900842009329ASN00,2009/11/25,T1,2016/12/17, 090, 084,-34.61132,149.8091,-33.65751,149.00612,-33.95748,151.06548,-35.25494,148.53302,-35.56103,150.63303
LE07_L1TP_090084_20091211_20161218_01_T1,LE70900842009345ASN00,2009/12/11,T1,2016/12/18, 090, 084,-34.61085,149.8186,-33.65567,149.01527,-33.9558,151.0757,-35.25256,148.54251,-35.55869,150.6436
LE07_L1GT_090084_20091227_20161218_01_T2,LE70900842009361ASA00,2009/12/27,T2,2016/12/18, 090, 084,-34.61115,149.79735,-33.6555,148.99399,-33.95569,151.05487,-35.25209,148.52028,-35.55816,150.62183
LE07_L1TP_090084_20100112_20161216_01_T1,LE70900842010012ASN00,2010/01/12,T1,2016/12/16, 090, 084,-34.61197,149.78041,-33.65833,148.97639,-33.95823,151.03708,-35.25464,148.50386,-35.56063,150.60513
LT05_L1TP_090084_20100120_20161017_01_T1,LT50900842010020ASA00,2010/01/20,T1,2016/10/17, 090, 084,-34.6127,149.81431,-33.67539,149.05334,-33.96182,151.02201,-35.25248,148.58871,-35.54427,150.59369
LE07_L1TP_090084_20100128_20161215_01_T1,LE70900842010028ASN00,2010/01/28,T1,2016/12/15, 090, 084,-34.61266,149.76764,-33.65625,148.96486,-33.95593,151.02461,-35.25364,148.49179,-35.55934,150.59215
